cruisejoin,hauljoin,year,survey_name,specimen_id,species_code,length_mm,sex,age,area
-634,-5210,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,145,471,840,2,8,BS
-634,-5210,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,146,471,900,2,9,BS
-634,-5210,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,147,471,530,2,5,BS
-634,-5211,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,148,471,1040,2,16,BS
-634,-5211,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,149,471,700,2,7,BS
-634,-5211,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,150,471,990,2,13,BS
-634,-5212,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,151,471,840,2,10,BS
-634,-5212,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,152,471,920,2,11,BS
-634,-5212,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,153,471,770,1,7,BS
-634,-5213,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,154,471,870,2,7,BS
-634,-5213,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,155,471,810,2,8,BS
-634,-5214,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,156,471,560,2,4,BS
-634,-5214,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,157,471,820,2,8,BS
-634,-5214,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,158,471,640,1,6,BS
-634,-5215,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,159,471,470,2,3,BS
-634,-5215,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,160,471,570,2,5,BS
-634,-5215,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,161,471,660,1,7,BS
-634,-5216,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,162,471,590,1,5,BS
-634,-5216,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,163,471,450,2,3,BS
-634,-5216,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,164,471,530,2,5,BS
-634,-5217,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,165,471,850,2,8,BS
-634,-5217,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,166,471,790,1,8,BS
-634,-5217,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,167,471,430,2,3,BS
-634,-5218,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,168,471,620,1,6,BS
-634,-5218,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,169,471,510,1,4,BS
-634,-5218,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,170,471,570,2,5,BS
-634,-5219,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,171,471,360,1,2,BS
-634,-5219,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,172,471,870,2,8,BS
-634,-5219,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,173,471,440,2,3,BS
-634,-5220,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,174,471,390,2,3,BS
-634,-5220,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,175,471,820,1,8,BS
-634,-5221,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,176,471,590,2,6,BS
-634,-5221,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,177,471,370,1,2,BS
-634,-5221,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,178,471,600,1,6,BS
-634,-5222,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,179,471,750,2,7,BS
-634,-5222,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,180,471,510,1,4,BS
-634,-5225,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,183,471,370,1,2,BS
-634,-5225,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,184,471,370,2,2,BS
-634,-5226,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,185,471,920,1,12,BS
-634,-5226,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,186,471,390,2,2,BS
-634,-5227,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,187,471,290,2,1,BS
-634,-5227,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,188,471,290,1,1,BS
-634,-5228,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,189,471,540,1,4,BS
-634,-5228,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,190,471,470,1,3,BS
-634,-5231,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,193,471,1060,2,12,BS
-634,-5231,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,194,471,940,1,11,BS
-634,-5232,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,195,471,830,2,8,BS
-634,-5233,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,196,471,1080,2,13,BS
-634,-5233,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,197,471,890,1,9,BS
-634,-5234,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,198,471,510,1,4,BS
-634,-5234,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,199,471,430,1,3,BS
-634,-5234,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,200,471,370,2,2,BS
-634,-5235,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,201,471,370,1,2,BS
-634,-5235,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,202,471,970,1,12,BS
-634,-5235,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,203,471,950,2,11,BS
-634,-5236,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,204,471,410,2,3,BS
-634,-5236,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,205,471,800,1,9,BS
-634,-5236,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,206,471,980,2,10,BS
-634,-5237,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,207,471,420,2,3,BS
-634,-5237,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,208,471,600,2,6,BS
-634,-5237,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,209,471,390,1,3,BS
-634,-5238,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,210,471,580,1,5,BS
-634,-5238,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,211,471,410,2,2,BS
-634,-5239,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,212,471,860,1,10,BS
-634,-5239,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,213,471,980,2,11,BS
-634,-5240,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,214,471,450,2,3,BS
-634,-5240,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,215,471,850,1,10,BS
-634,-5240,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,216,471,770,1,7,BS
-634,-5241,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,217,471,500,1,5,BS
-634,-5241,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,218,471,370,2,2,BS
-634,-5241,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,219,471,380,1,2,BS
-634,-5242,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,220,471,940,2,10,BS
-634,-5242,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,221,471,960,2,10,BS
-634,-5242,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,222,471,980,1,13,BS
-634,-5243,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,225,471,920,2,11,BS
-634,-5243,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,223,471,990,1,11,BS
-634,-5244,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,226,471,940,2,13,BS
-634,-5244,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,227,471,940,1,10,BS
-634,-5245,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,229,471,630,2,6,BS
-634,-5246,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,230,471,480,1,5,BS
-634,-5246,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,231,471,360,1,2,BS
-634,-5247,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,232,471,550,2,5,BS
-634,-5247,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,233,471,530,1,5,BS
-634,-5248,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,234,471,770,1,9,BS
-634,-5248,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,235,471,680,1,7,BS
-634,-5248,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,236,471,480,1,4,BS
-634,-5249,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,237,471,410,1,3,BS
-634,-5249,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,238,471,600,2,7,BS
-634,-5250,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,239,471,970,2,14,BS
-634,-5250,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,240,471,730,1,8,BS
-634,-5251,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,242,471,520,2,6,BS
-634,-5251,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,241,471,460,1,4,BS
-634,-5251,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,243,471,430,2,4,BS
-634,-5252,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,244,471,840,2,9,BS
-634,-5252,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,245,471,550,2,5,BS
-634,-5253,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,246,471,620,2,6,BS
-634,-5253,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,247,471,830,1,10,BS
-634,-5254,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,248,471,800,2,10,BS
-634,-5254,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,252,471,610,1,7,BS
-634,-5254,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,253,471,720,1,8,BS
-634,-5254,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,254,471,1070,2,14,BS
-634,-5255,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,249,471,420,1,2,BS
-634,-5255,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,250,471,930,2,12,BS
-634,-5255,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,251,471,870,2,10,BS
-634,-5258,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,255,471,820,1,9,BS
-634,-5258,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,256,471,890,1,9,BS
-634,-5259,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,257,471,820,1,9,BS
-634,-5259,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,258,471,770,1,8,BS
-634,-5259,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,259,471,880,1,10,BS
-634,-5260,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,264,471,730,1,5,BS
-634,-5260,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,265,471,490,2,5,BS
-634,-5261,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,260,471,470,2,4,BS
-634,-5261,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,261,471,450,2,4,BS
-634,-5263,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,266,471,360,1,2,BS
-634,-5263,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,267,471,940,1,11,BS
-634,-5264,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,269,471,940,2,13,BS
-634,-5264,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,271,471,990,1,15,BS
-634,-5265,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,274,471,910,2,11,BS
-634,-5266,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,275,471,460,1,4,BS
-634,-5266,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,276,471,270,1,1,BS
-634,-5266,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,277,471,940,2,14,BS
-634,-5710,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,278,471,930,1,11,BS
-634,-5710,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,279,471,1090,2,14,BS
-634,-5711,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,281,471,1050,2,13,BS
-634,-5712,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,282,471,870,2,9,BS
-634,-5712,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,283,471,790,1,9,BS
-634,-5713,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,285,471,1110,1,15,BS
-634,-5713,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,286,471,1020,1,12,BS
-634,-5714,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,287,471,970,1,10,BS
-634,-5714,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,288,471,910,1,13,BS
-634,-5715,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,289,471,1030,1,11,BS
-634,-5715,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,290,471,900,1,9,BS
-634,-5716,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,291,471,850,1,10,BS
-634,-5716,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,292,471,390,1,3,BS
-634,-5716,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,293,471,910,1,8,BS
-634,-5717,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,294,471,1010,1,11,BS
-634,-5717,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,295,471,600,1,5,BS
-634,-5717,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,296,471,500,2,5,BS
-634,-5718,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,297,471,520,2,5,BS
-634,-5718,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,298,471,930,2,13,BS
-634,-5718,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,299,471,760,2,8,BS
-634,-5719,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,300,471,1020,2,15,BS
-634,-5719,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,301,471,840,2,9,BS
-634,-5719,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,302,471,520,1,5,BS
-634,-5720,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,303,471,660,1,7,BS
-634,-5720,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,304,471,590,2,6,BS
-634,-5722,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,305,471,1060,2,12,BS
-634,-5722,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,306,471,550,1,6,BS
-634,-5722,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,307,471,560,1,3,BS
-634,-5723,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,308,471,730,1,9,BS
-634,-5723,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,309,471,740,2,5,BS
-634,-5724,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,310,471,490,2,4,BS
-634,-5724,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,311,471,470,2,4,BS
-634,-5725,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,312,471,990,2,11,BS
-634,-5725,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,313,471,630,2,7,BS
-634,-5726,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,314,471,440,1,3,BS
-634,-5726,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,315,471,880,2,10,BS
-634,-5727,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,316,471,480,1,4,BS
-634,-5727,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,317,471,580,1,4,BS
-634,-5728,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,318,471,750,1,9,BS
-634,-5728,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,319,471,510,1,5,BS
-634,-5729,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,320,471,430,2,3,BS
-634,-5729,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,321,471,450,1,4,BS
-634,-5730,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,322,471,910,2,8,BS
-634,-5730,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,323,471,490,2,4,BS
-634,-5731,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,324,471,630,1,7,BS
-634,-5731,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,325,471,580,1,4,BS
-634,-5733,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,328,471,560,2,6,BS
-634,-5733,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,329,471,580,2,4,BS
-634,-5734,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,330,471,690,2,7,BS
-634,-5734,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,331,471,500,1,4,BS
-634,-5734,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,332,471,710,1,6,BS
-634,-5735,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,333,471,1020,2,13,BS
-634,-5735,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,335,471,1000,1,11,BS
-634,-5736,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,336,471,1100,2,13,BS
-634,-5736,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,337,471,690,1,8,BS
-634,-5736,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,338,471,510,1,4,BS
-634,-5737,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,339,471,440,1,3,BS
-634,-5737,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,340,471,910,1,10,BS
-634,-5737,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,341,471,1030,1,11,BS
-634,-5739,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,342,471,900,1,9,BS
-634,-5739,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,343,471,360,1,2,BS
-636,-5644,2009,Gulf of Alaska Bottom Trawl Survey,181,440,1300,1,15,GOA
-634,-5742,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,344,471,910,1,9,BS
-634,-5745,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,345,471,580,2,6,BS
-634,-5745,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,346,471,1050,1,11,BS
-634,-5746,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,348,471,950,2,11,BS
-634,-5747,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,349,471,1090,1,13,BS
-634,-5747,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,350,471,500,2,4,BS
-634,-5748,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,351,471,610,2,6,BS
-634,-5748,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,352,471,1010,1,13,BS
-634,-5749,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,353,471,1020,2,12,BS
-634,-5749,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,354,471,650,2,7,BS
-636,-5562,2009,Gulf of Alaska Bottom Trawl Survey,210,440,1240,2,15,GOA
-636,-5562,2009,Gulf of Alaska Bottom Trawl Survey,218,440,1250,2,15,GOA
-636,-5563,2009,Gulf of Alaska Bottom Trawl Survey,185,440,1050,2,12,GOA
-636,-5564,2009,Gulf of Alaska Bottom Trawl Survey,75,420,1230,1,10,GOA
-636,-5565,2009,Gulf of Alaska Bottom Trawl Survey,57,420,760,2,4,GOA
-636,-5565,2009,Gulf of Alaska Bottom Trawl Survey,114,420,860,1,6,GOA
-636,-5566,2009,Gulf of Alaska Bottom Trawl Survey,149,440,1130,1,9,GOA
-636,-5568,2009,Gulf of Alaska Bottom Trawl Survey,213,440,1270,1,16,GOA
-636,-5568,2009,Gulf of Alaska Bottom Trawl Survey,205,440,1070,1,14,GOA
-636,-5568,2009,Gulf of Alaska Bottom Trawl Survey,60,420,910,2,8,GOA
-636,-5570,2009,Gulf of Alaska Bottom Trawl Survey,164,440,1200,1,13,GOA
-636,-5571,2009,Gulf of Alaska Bottom Trawl Survey,215,440,1370,2,17,GOA
-636,-5571,2009,Gulf of Alaska Bottom Trawl Survey,203,440,1120,2,14,GOA
-636,-5571,2009,Gulf of Alaska Bottom Trawl Survey,167,440,950,1,11,GOA
-636,-5573,2009,Gulf of Alaska Bottom Trawl Survey,160,440,1190,1,14,GOA
-636,-5581,2009,Gulf of Alaska Bottom Trawl Survey,56,420,820,1,4,GOA
-636,-5582,2009,Gulf of Alaska Bottom Trawl Survey,73,420,530,2,3,GOA
-634,-5007,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,88,471,900,2,10,BS
-634,-5007,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,89,471,830,1,8,BS
-634,-5007,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,90,471,830,2,9,BS
-634,-5008,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,91,471,680,1,7,BS
-634,-5008,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,92,471,980,2,12,BS
-634,-5009,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,93,471,510,2,4,BS
-634,-5009,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,94,471,500,1,5,BS
-637,-5165,2009,Gulf of Alaska Bottom Trawl Survey,15,440,1200,1,22,GOA
-637,-5167,2009,Gulf of Alaska Bottom Trawl Survey,26,440,960,1,10,GOA
-637,-5178,2009,Gulf of Alaska Bottom Trawl Survey,66,440,1090,2,14,GOA
-637,-5179,2009,Gulf of Alaska Bottom Trawl Survey,29,440,1010,2,10,GOA
-637,-5179,2009,Gulf of Alaska Bottom Trawl Survey,12,440,730,1,8,GOA
-637,-5181,2009,Gulf of Alaska Bottom Trawl Survey,1,440,1260,2,16,GOA
-637,-5906,2009,Gulf of Alaska Bottom Trawl Survey,3,440,1440,2,19,GOA
-637,-5906,2009,Gulf of Alaska Bottom Trawl Survey,14,440,1180,1,19,GOA
-637,-5907,2009,Gulf of Alaska Bottom Trawl Survey,25,440,1200,1,16,GOA
-637,-5908,2009,Gulf of Alaska Bottom Trawl Survey,43,440,590,1,8,GOA
-637,-5909,2009,Gulf of Alaska Bottom Trawl Survey,4,440,750,2,10,GOA
-637,-5912,2009,Gulf of Alaska Bottom Trawl Survey,17,440,1210,1,18,GOA
-637,-5912,2009,Gulf of Alaska Bottom Trawl Survey,28,440,1210,1,19,GOA
-637,-5913,2009,Gulf of Alaska Bottom Trawl Survey,2,440,1060,1,14,GOA
-637,-5913,2009,Gulf of Alaska Bottom Trawl Survey,65,440,1160,2,14,GOA
-637,-5913,2009,Gulf of Alaska Bottom Trawl Survey,7,440,1060,1,13,GOA
-637,-5915,2009,Gulf of Alaska Bottom Trawl Survey,11,440,440,1,4,GOA
-637,-5917,2009,Gulf of Alaska Bottom Trawl Survey,54,440,1250,2,17,GOA
-637,-5917,2009,Gulf of Alaska Bottom Trawl Survey,49,440,1000,1,12,GOA
-637,-5919,2009,Gulf of Alaska Bottom Trawl Survey,22,440,590,1,5,GOA
-637,-5921,2009,Gulf of Alaska Bottom Trawl Survey,6,440,1320,1,16,GOA
-637,-5922,2009,Gulf of Alaska Bottom Trawl Survey,9,440,1420,2,17,GOA
-637,-5922,2009,Gulf of Alaska Bottom Trawl Survey,5,440,1380,2,21,GOA
-637,-5929,2009,Gulf of Alaska Bottom Trawl Survey,23,440,910,2,13,GOA
-637,-5929,2009,Gulf of Alaska Bottom Trawl Survey,10,440,890,1,14,GOA
-637,-5930,2009,Gulf of Alaska Bottom Trawl Survey,59,440,1140,1,15,GOA
-637,-5931,2009,Gulf of Alaska Bottom Trawl Survey,16,440,1350,2,16,GOA
-636,-5583,2009,Gulf of Alaska Bottom Trawl Survey,74,420,880,2,6,GOA
-636,-5583,2009,Gulf of Alaska Bottom Trawl Survey,58,420,670,2,3,GOA
-636,-5583,2009,Gulf of Alaska Bottom Trawl Survey,59,420,880,2,4,GOA
-636,-5584,2009,Gulf of Alaska Bottom Trawl Survey,113,420,1380,1,9,GOA
-636,-5585,2009,Gulf of Alaska Bottom Trawl Survey,53,420,1080,2,10,GOA
-636,-5585,2009,Gulf of Alaska Bottom Trawl Survey,46,420,1410,1,9,GOA
-636,-5585,2009,Gulf of Alaska Bottom Trawl Survey,69,420,1300,1,10,GOA
-636,-5585,2009,Gulf of Alaska Bottom Trawl Survey,77,420,1390,1,7,GOA
-636,-5585,2009,Gulf of Alaska Bottom Trawl Survey,64,420,1270,1,9,GOA
-636,-5586,2009,Gulf of Alaska Bottom Trawl Survey,66,420,1110,1,7,GOA
-636,-5588,2009,Gulf of Alaska Bottom Trawl Survey,54,420,1320,1,9,GOA
-636,-5591,2009,Gulf of Alaska Bottom Trawl Survey,65,420,1330,1,11,GOA
-636,-5591,2009,Gulf of Alaska Bottom Trawl Survey,48,420,1650,2,8,GOA
-636,-5594,2009,Gulf of Alaska Bottom Trawl Survey,71,420,1400,2,7,GOA
-636,-5594,2009,Gulf of Alaska Bottom Trawl Survey,72,420,1400,2,7,GOA
-636,-5594,2009,Gulf of Alaska Bottom Trawl Survey,79,420,1350,2,8,GOA
-636,-5598,2009,Gulf of Alaska Bottom Trawl Survey,176,440,1190,2,14,GOA
-636,-5602,2009,Gulf of Alaska Bottom Trawl Survey,188,440,1060,1,14,GOA
-636,-5604,2009,Gulf of Alaska Bottom Trawl Survey,187,440,1220,1,15,GOA
-636,-5610,2009,Gulf of Alaska Bottom Trawl Survey,175,440,1370,2,13,GOA
-636,-5615,2009,Gulf of Alaska Bottom Trawl Survey,199,440,1210,1,18,GOA
-636,-5618,2009,Gulf of Alaska Bottom Trawl Survey,192,440,1130,1,12,GOA
-636,-5618,2009,Gulf of Alaska Bottom Trawl Survey,172,440,1080,2,9,GOA
-636,-5618,2009,Gulf of Alaska Bottom Trawl Survey,211,440,1080,2,18,GOA
